Sample,AIM2,BCL2A1,BLNK,C11orf75,C14orf11,C14orf82,C19orf59,C1orf71,C5orf41,C9orf130,CABIN1,CARD16,CARD17,CCDC82,CD274,CLEC12A,CLEC12B,CRIP2,CTSL1,CXorf21,D4S234E,DDX3Y,DSC2,DYRK2,FAM26F,FCGR1A,FCGR1B,FCGR1C,FCGR2C,GBP3,GPR68,GSTM2,HIPK2,IFI16,IGF2BP3,IL7R,IRF5,IRS2,JAM3,KDM1B,KLRB1,LGALS3BP,LMTK3,LOC100128460,LOC100128498,LOC100129067,LOC100130154,LOC100130289,LOC100130332,LOC100130624,LOC100131718,LOC100132199,LOC100132425,LOC100132510,LOC100132728,LOC100132761,LOC147804,LOC283267,LOC387934,LOC389286,LOC389342,LOC389386,LOC390876,LOC391769,LOC400652,LOC402221,LOC439992,LOC440525,LOC441032,LOC642073,LOC642076,LOC642567,LOC643007,LOC643779,LOC643882,LOC644037,LOC644642,LOC645351,LOC646821,LOC646909,LOC646949,LOC647074,LOC647908,LOC648343,LOC648733,LOC648740,LOC648863,LOC648984,LOC649330,LOC649801,LOC649839,LOC651919,LOC652113,LOC653324,LOC653737,LOC654074,LOC727848,LOC728207,LOC728310,LOC728602,LOC728744,LOC729342,LOC729687,LOC730746,MAST3,MIR1974,MIR574,MPL,MS4A2,NDUFA5,NELL2,NHLRC4,NPAT,NUDT2,P704P,PARP9,PIK3AP1,PIK3CG,PIK3IP1,PKN2,PLSCR1,PPIB,PRIM2,PRKCA,PSG9,RNU4ATAC,RYBP,SDPR,SELPLG,SERPING1,SIDT2,SNORA12,SNORD13,SNORD62B,SPOCK2,TARP,TLR5,TMEM106A,TMEM51,TMSB4X,TNFAIP6,TNIK,TRA1P2,TTRAP,TYMP,UHMK1,USP6,VWF,ZNF148,ZNF609,Condition
GSM1033157,7.386601614,9.307015447,7.023311584,8.608604875,8.071838891,7.257165234,9.449919242,9.661116426,9.275248399,8.637384196,7.550145519,8.903033557999999,6.053015406,6.318563364,5.163935909,8.15550521575,5.260724985,6.206013608,6.891630438,7.429223158499999,7.027508013,8.225305,7.3629883055,7.7320662495,9.627058362,7.406299498,7.428348609,7.033956813,6.862462801,7.489486672,6.077791597,7.706047432,6.680591428,10.59730403,7.2811407,10.8344795665,6.5897973365,8.618264135,7.480604215,6.535472486,11.59286109,6.096124883,6.40686894,7.394408059,7.3012582,7.823797868,11.0920815,8.210350262,6.472398752,8.786382996,11.14551903,9.428338686,9.163688951,8.51593357,6.078680552,6.891633262,9.233620407,6.938814503,7.215475887,8.045271321,11.6555849185,7.118981617999999,6.980352442,7.226337003,8.039677791,11.22638311,6.341843393,7.674751655,6.744598973,9.194825585,9.463362274,9.679582485,10.27105128,8.587817537,7.634057613,8.897525314,8.483023413,7.066686981,8.097865832,9.8706058225,9.392475182,7.913784207,6.327719741,10.2890202,6.548228819,8.204131121,7.857412283,7.799566711,8.52314206,8.632374575,9.959079912,7.225608829,6.498738956,7.263717085,10.5300367145,8.281481944,7.2651592345000005,7.846449909,6.432313319,7.6394257955,5.836069186,8.098555219000001,8.651466112,8.283527138,8.811200665,10.12952961,6.449670235,7.575883004,6.783868377,7.361646079,9.428935127,7.326502916,6.860709497,7.548048995,9.389997526,9.2534808845,10.17003777,8.510536053,9.85263253,7.989192561,7.856784011,8.92519571,6.102926188,7.840044933,6.974309049,6.519507238,8.920719787,10.45163644,7.538133864,5.7654044555,9.649336764,9.658328648,8.682864836,6.569688377,11.10367233,8.072519649,8.183538203,9.684523787,6.647365562,10.862956227,7.0466753465,6.582040095,8.357428838,9.267946910500001,8.3883285155,6.511617174,7.703709852,6.327892451,9.284418396,6.520274266,ASD
GSM1033158,7.1670723775,8.275688683,7.45907062,9.105868331,8.315290692,7.137146132,9.109364982,9.555172624,9.1641770565,8.473972904,7.327859598,8.464859308000001,6.0020142475,6.607776072,5.143974084,9.01074823075,5.635576541,6.813292415,6.744284449999999,7.4560347045,6.641696653,8.474371507,7.0086930935,7.8064430705,9.887407067,7.298430271,7.446348023500001,7.159665094,6.042926733,7.602365134,6.561990913,8.270175917,7.110124747,10.40996535,7.789428358,10.7806835865,6.623211008,7.632672824,6.713326567,6.498378595,12.07570812,6.418129641,5.969856489,6.943070061,6.784295196,8.502435572,11.55336843,8.963467352,6.3405801754999995,9.1665528255,10.95287627,10.232067260000001,9.87207302,8.2567854530000009,6.394175999,6.6913267065,9.192593476,7.112070191,8.599640023,7.559544692,12.085459215,7.406061919000001,7.740942838,6.498918754,8.313788281,11.13507527,6.517420686,7.601784231,7.128005134,9.793564676,9.845774983,9.790577069,11.07943448,9.346560936,7.713702841,9.075540094,8.615880555,7.365192697,8.423053431,10.494051485,10.0415165,8.368555571,6.50156822,10.71402858,5.913551171,8.512479969,7.935609587,7.170440498,8.545310838,8.965354173,10.82542434,7.430732453,7.959079147,7.721412753,10.826259409999999,8.885524149,6.9738385995000005,8.256094635,6.481707963,7.9461325574999995,5.476220272,8.6964835975,9.355312215,8.55026301,8.252990153,10.10449022,7.495936799,6.480353484,5.95650974,7.834295867,9.048607857,6.425468271,7.020235677,7.840823951,9.17814345,8.666848127,10.30188375,8.304198243,9.441736504,7.366739225,6.998638125,9.717409162,6.576858211,7.587069903,5.72073172,6.526340672,8.375084324,9.71240781,6.770758739,5.526197418,10.11373167,9.221294826,8.916775932,6.225454875,11.14395792,8.733733895,7.740675915,9.336998418,6.948039591,11.007452851,6.32711744,6.613204862,9.459580019,8.763816690999999,8.082262089,6.780587084,7.182459668,5.681103869,9.237810364,6.436221872,Control
GSM1033159,6.972442549,8.691330098,7.184827072,8.26029897,8.004166581,6.79131863,8.94045138,10.48077649,10.045315737500001,8.105416902,7.425427519,8.463288661666667,5.856322497000001,6.315355975,5.573585796,9.401076946,5.816972086,6.191479359,6.8708738443333335,7.4886913735,6.214097715,7.787136208,7.421471296,7.87394002075,9.619406123,7.320812025,7.783313333,7.048542637,6.416456655,7.870927861,6.049077849,8.0959355265,6.712015027,10.96005892,8.165452289,11.107407725000002,6.411172263,8.390305788,7.154745645,6.405456157,10.76329368,6.602324278,6.39848179,6.636258699,6.530398923,7.476566507,10.55285762,7.898487342,5.624099985,8.201759083999999,10.28419396,9.073147454,8.941440106,8.093684074,5.8437861,5.958244880500001,9.189200468,7.148620394,7.58846603,7.115189972,12.40028034,7.107216936,6.510097285,6.520602821,7.190968518,11.0920815,5.850416558,7.536452631,6.723337886,10.02159957,8.988107516,9.385171202,9.913014922,7.854678521,7.13164136,8.3492636105,8.130817668,6.756709671,7.547977751,9.43163306,8.472063913,7.280380761,6.291267718,9.322414839,6.227461476,7.428171291,7.408671688,7.935609587,7.785973664,8.700770745,9.332145824,6.923229889,8.502022642,6.636851945,10.9998608955,7.913491031,6.8251774444999995,7.02479838,5.977524533,7.5318051619999995,5.734991523,7.912237719,8.594828143,7.658589383,8.935028176,9.391203729,6.509908224,7.608925875,6.40096797,6.965004036,9.105868331,6.932549751,7.416853027,6.986697674,9.10809864,9.589747475,10.16054752,8.881306976,9.657650948,8.47096287,8.406414508,7.890381493,5.771163597,7.60668965,6.861832587,7.359570502,9.5386311,11.04652875,7.813722154,6.2166001345,9.321278385,9.863698032,9.629809107,6.675687519,11.09702611,7.870021424,7.803553908,9.119393992,6.455188455,10.451486571,7.6464896929999995,7.260057928,8.60980205,9.175322054999999,8.3052918015,7.172068859,7.250979925,6.096284024,9.870385381,6.630558017,ASD
GSM1033160,7.3238823675,11.05103257,7.573093845,8.613375473,8.728408033,8.167116859,9.012878573,9.658931768,9.7283108735,9.0742279,7.310840003,9.118519749666667,5.9899771115,7.164556346,5.297268839,7.93816400175,5.71563696,6.723241259,6.4142293100000005,7.783646425500001,7.012580236,8.807524418,7.1601278409999995,7.55784272225,10.35932255,8.039017611,8.080250779,7.741288205,7.521922501,8.042324698,6.06491606,8.1750966195,6.153232702,10.64535163,7.174131479,10.5411718735,5.889720119,8.442472564,7.527465961,6.713110808,11.54659218,6.019512665,6.463936666,8.266496178,7.146711537,8.484966642,11.1152424,8.851993483,6.149749075,8.9908007515,11.76065484,9.840665334,9.613702269,8.394587285,6.089128477,6.431699779000001,9.40307893,6.968844065,7.758563588,8.085896722,11.821174465999999,6.757500566,7.482775096,7.604990859,8.523575198,11.18887039,6.81885323,8.312644942,7.396299143,10.04077759,10.0704249,10.91298928,10.70101042,9.234852575,8.354895325,9.0498004305,9.104300895,7.479580975,7.871207448,10.465855105,9.983527372,8.368165954,6.666711754,10.77021223,6.081311004,8.379272542,7.772559465,8.785863305,8.770658088,9.297503157,10.6665518,7.648772678,6.506011974,7.573618582,10.467846422000001,8.828584481,7.2123447165000005,7.927985582,7.039515993,8.1089352745,6.205847923,8.534755199,9.081808928,8.352295098,8.810340281,11.063684780000001,6.980119472,8.154119921,6.68740763,8.242141447,9.150166087,6.193112652,6.988686174,6.6740511885,9.352948559,9.130435871500001,10.53775299,8.386120994,9.556503876,8.367432065,7.526696102,8.579779749,5.77507388,7.593536111,7.815567011,7.330677273,9.327888408,10.69451688,7.117960478,5.6356842385,10.06032858,10.34170423,8.908194684,7.536986421,10.75519567,8.194983256,8.526638245,10.62983174,6.620069807,11.425802288,7.636009017499999,6.330531945,8.546810749,9.949401954,8.495519680000001,6.227287789,8.041671316,5.468473916,9.091459654,6.288860137,Control
GSM1033161,7.089380725,9.472925035,7.600102497,8.134227152,8.519860729,8.228222717,8.267658394,9.778532335,9.7191507105,9.025563587,7.381870639,8.719067992333333,6.0979727735000004,6.976996534,5.484492251,9.0648979505,5.80933407,6.317871169,7.091764377666666,7.9465840215,7.279600271,8.937955452,7.2424577815,8.03561238475,10.34170423,7.819994061,7.7941354895,7.651383023,6.661978106,8.002011038,5.597525015,7.134255556499999,6.869774513,10.7783375,7.563249351,11.097512605,5.6226493805,7.687001444,7.211469231,6.413162474,10.87540161,6.598675994,6.701762369,7.923896091,7.166064648,8.981199633,11.31973437,8.773767337,6.4417365019999995,9.395068099,11.7240047,10.19398066,9.378415305,8.167116859,6.56296129,6.6330150215,9.190890868,6.900582168,8.104484389,8.097865832,12.231671195,6.705172791,7.649308695,7.098772258,8.791331128,11.23049294,7.038796269,8.044667921,7.844086735,9.988622293,9.935802696,10.41454906,11.15049642,9.301677485,8.348053135,9.489737632,9.085522052,7.519152974,8.117443529,10.79538217,10.19982629,8.583892397,6.726723223,11.14873235,5.983200834,8.594040159,7.665609546,7.495936799,8.979639304,8.928199178,10.96315594,7.7133927,7.406299498,7.528237461,10.8728578665,8.92519571,7.292272024000001,8.022866184,7.19123324,7.749951945499999,5.76584962,8.99309672,9.47084707,8.452145153,8.700343086,9.307015447,7.494014381,7.17096363,6.388776085,7.766649469,9.771682917,6.501000743,7.236473718,7.047071154999999,9.420071893,9.1215797425,10.32975105,8.513996834,10.1767198,8.154119921,6.877950415,9.508367671,5.97220016,8.035124729,6.803085285,6.579973876,9.287232096,9.488916643,7.477101869,5.887243204,10.03363155,9.624200242,9.183029489,6.780361826,11.33624653,7.444585794,7.784271757,10.49693806,6.142872649,11.211894471499999,7.7213123669999995,6.677226544,9.314681607,9.670813272,7.8885530315,6.380943475,7.767207228,5.991180555,9.220645465,6.236024896,Control
GSM1033162,6.9325569950000006,8.997597686,7.676833,7.799566711,8.525457635,8.398842786,7.435817217,9.851046293,9.504743418,9.686793189,7.743455043,8.733185243666666,5.686327289499999,7.167187506,4.873665212,8.2189913835,5.515916023,5.477569237,6.660772008333333,7.933653374,7.562998816,8.926831566,7.137462428,7.95613467,9.783747965,5.882705215,5.85653013,6.3177044,6.49412542,7.870619618,6.251199857,8.363098433000001,6.853983466,10.28607819,7.644520503,10.8710176945,6.458878909499999,8.107066073,7.595534262,6.632200759,11.01522205,6.185409207,6.42601707,7.777484882,7.204792572,9.003573454,11.41338912,9.263496132,6.1337824505,9.3313757715,11.86491847,10.25471188,10.19697743,8.01050045,6.27741813,6.404584214,9.137891678,7.124027019,8.04067847,7.633501496,12.18974135,6.7815992505,7.918489718,7.094838207,8.528698594,10.90892633,6.824388109,7.661004917,7.417912818,9.135775245,10.15484162,10.49931622,11.4412376,9.670990555,8.838654462,9.5116618005,9.172156357,7.843165316,8.273025411,10.782727775,10.0326998,8.869209316,6.490692938,11.19787982,6.036349172,8.494348108,7.859238659,7.046141018,8.797106228,8.97767655,11.0339678,7.340233254,7.553379765,7.80624501,10.8132640155,8.930211196,7.1489746635,8.268414093,7.333821685,7.990290138000001,5.184389541,8.851090517500001,9.341335356,8.394587285,8.773767337,9.0953257,7.069071775,7.484174927,6.316850492,8.032529737,9.070416257,6.677626767,7.011378955,7.7547284165,9.344202174,8.5713657275,10.18710067,8.782468031,10.13141146,8.016975021,6.335446302,9.533723608,5.603793308,8.010160641,6.181783409,6.599501804,9.478791903,10.46738412,7.106742398,5.5968958325,9.51894649,10.0722432,9.863056215,7.009730399,10.88098095,8.181095538,7.420058853,11.04955731,6.287467146,11.5208833465,6.5893185705,6.595666116,8.893059668,9.3267100455,7.429233272499999,6.63729542,7.642302059,5.770042815,9.311014091,6.574727917,ASD
GSM1033163,7.0260065549999995,9.237810364,7.708706062,8.638897904,8.53471813,8.002011038,8.337738565,9.368036924,9.2371996715,8.794343957,7.409228342,8.876187350666665,5.6624810795,6.687205622,5.257092726,9.14423560625,5.677291695,6.634200624,6.790058261333333,7.83729162,6.903620685,8.517539838,6.8583872305,7.699195387750001,10.19785709,6.352991764,6.6495762759999995,6.545899799,6.26382548,7.111085961,5.913353398,7.6234252845,6.515290178,10.67681121,7.814344058,10.8364939635,6.195544189,8.109572573,6.892986539,6.458422727,11.39130847,6.393067664,6.460375003,7.725673839,7.056625174,8.371976418,11.42165162,8.724243942,5.969674673,9.0662081145,11.79063661,9.905030795,9.405723293,8.330101511,6.264831301,6.2878517285,9.205495992,7.288074212,7.800135435,7.712213176,12.26083758,7.0639448125,7.46813236,7.000025226,8.419302043,11.00321691,6.830844039,7.310631379,7.381086193,9.913014922,9.698794344,9.999486725,10.8946043,8.993521292,8.21221624,9.104251881,8.973089864,7.335092163,7.949917084,10.42463637,9.749404455,8.29849253,6.289906357,10.86400594,6.199632626,8.319598034,7.668503393,8.020852056,8.69865028,8.914744165,10.53305584,7.299215889,6.643809565,7.353764629,10.918925138999999,8.60656925,6.984369199,8.051468456,7.100419268,7.631945797,5.499725754,8.774411589,8.976610594,8.685019476,8.766744428,9.005073679,7.037588372,6.92833195,5.883569772,7.579583918,8.693679953,6.718081496,6.945530901,7.032731161999999,9.198891917,9.042866279,10.28419396,8.400740175,9.839939488,7.978547099,7.278665442,8.653114018,5.392168376,7.763346558,6.58019721,6.632807507,9.38753602,9.57173379,7.308316695,5.7845114615,9.927361308,10.20730657,9.131974881,7.036311769,11.14873235,7.77992472,7.61483604,10.56546728,6.732852539,11.104875434499998,7.094089494,6.48050554,8.479547536,9.252990677500001,7.724146298999999,6.365224641,7.547174265,5.406335354,9.076278391,6.454619004,ASD
GSM1033164,7.2757000650000005,9.732506477,7.43346117,7.998015469,8.563739082,7.923896091,8.057027972,9.411360099,9.7386944575,9.048068605,7.641126918,9.004774424333334,5.922351212500001,6.779064278,5.428880896,7.71114528675,5.403349328,6.601704435,6.516655292666667,7.756700696,7.634342521,8.645146888,6.907452939500001,7.6567923065,9.829677101,7.72731786,7.7277214495,7.305046222,7.316006676,7.94721124,6.284856357,7.760599279000001,6.615465325,10.52584088,7.199687574,10.6359729525,5.6490596454999995,8.207832278,7.953006689,6.514482464,11.28889019,6.307902359,6.485287545,7.710748848,7.046611394,8.429428421,11.30796369,8.841465529,6.231285865,8.9082808425,11.51264733,9.563038855,9.698066449,8.182145689,6.031203872,6.3698046385,9.369359313,6.938352149,7.671523437,7.857708366,11.975803175,6.9938188375,7.391618633,7.389176104,8.358522013,11.14029628,7.011126054,8.091105499,7.420859355,9.822650737,10.11926183,10.90026749,10.8961876,9.105868331,7.973981049,8.96430371,9.086665083,7.403052768,8.083489783,10.56495245,9.703752098,8.523575198,6.56004753,10.65920275,6.245593438,8.498485843,7.45158783,7.673839662,8.942639956,8.983132735,10.69976274,7.821775906,6.933273943,7.365696799,10.604629999,9.056494814,7.02238261,8.020493619,6.785802837,7.714570624,5.875760812,8.492800297999999,9.084463481,8.270829419,8.727532013,10.0722432,7.263483235,7.66820176,6.532788777,7.829099684,9.49931627,6.41423894,6.733772225,6.777405553,9.428338686,9.0537801965,10.32865706,8.570592753,9.679582485,8.228923623,6.943923006,8.816527783,6.215586077,7.833114886,7.312882126,6.348420718,9.005073679,10.47410962,7.516922741,5.625073220499999,9.421407056,9.769267786,8.80306234,6.631998082,11.13700034,8.614637207,7.696180368,10.24402119,6.067575074,11.3502358705,7.719627812000001,6.593405575,8.761510347,9.8086484775,7.9901781725,6.315503775,7.990383262,5.708228918,9.593120184,6.499649105,ASD
GSM1033165,7.6671488805,9.769267786,7.276110585,8.969242836,8.628020065,8.25506332,8.457604834,9.219475125,9.7923678475,9.203762299,7.39211363,9.742401076,6.635303702,7.214723212,5.053426578,8.36232652625,5.813728637,7.027296255,6.990319339666667,7.8017666395,6.73309302,8.426721034,6.9325253154999995,7.446853664500001,10.50880414,7.702515754,7.9261487545,7.6420236,6.839786612,7.572484128,6.316668478,7.1564704035,6.616566542,10.44833455,7.352962441,10.452904656000001,6.401135338,8.297311581,7.485249823,6.557684008,11.1590968,5.940145239,6.457045876,8.018630298,7.819073114,8.204131121,11.28889019,8.895768205,6.273080398499999,8.952765633,12.20975121,9.907237223,9.702998675,8.748417948,6.88973892,6.475391159,9.114920059,7.366206788,8.144519387,8.125857325,11.5242131525,6.9554313610000005,7.761834775,7.142709415,8.596451932,9.998721374,6.658476793,7.984037936,7.229196109,9.448045717,10.00800106,10.06122198,10.77289553,8.458738471,8.613010123,9.024076745,8.93747805,7.01810917,7.684045091,10.73965472,10.12573871,8.182484689,6.707098033,10.82934823,5.760539741,7.807480512,7.237266309,7.897865062,8.618264135,9.015973572,10.67820415,7.460995705,5.850416558,7.798716686,10.1823706025,8.712960224,6.686060884,7.955542054,7.277331117,8.101582175,5.933533557,8.655640799,8.798545064,8.958023684,8.553081739,10.48886699,6.827214635,6.702976231,6.75490055,7.688721581,8.553471933,7.480085395,6.773816697,7.8053997525,8.577314272,9.271033773,10.05402506,7.525582594,9.537886059,7.937236598,7.113803919,8.45177765,6.246059216,7.556678251,7.128502311,6.346069771,8.822470603,10.42410831,6.797976556,5.7807787065,9.695172774,9.474218294,7.657472686,6.169837208,10.74361949,8.563739082,7.854678521,11.04652875,6.809711598,11.308725976,7.554434275,6.431573831,8.504330018,9.9295995615,8.0635275655,5.714864417,7.670481854,5.841366218,8.643851553,6.166854053,Control
GSM1033166,7.4196733575,9.341335356,7.452159433,8.575330586,8.615484208,7.109860879,8.606977924,9.678069795,9.93163196,8.556521315,7.310631379,8.953474584666667,5.90296877,7.059036508,5.273104404,9.25491646375,5.669859457,6.571717797,7.143368745,7.928998763499999,7.695324079,8.765912432,6.640353169,7.82403484425,10.45610307,6.658476793,6.8174624525,6.570910848,6.875833902,7.818239966,6.345881078,7.589368899,6.719132429,10.6380553,7.446852629,11.285567375,5.7659715195,8.057725711,7.216466826,6.372175947,11.63766816,6.393067664,6.56759161,7.081460192,7.015632705,8.758823451,11.39318268,8.981199633,6.3912228765000005,9.299627498,10.81470001,10.29761994,9.63310167,8.281481944,6.254745824,6.338220511499999,9.399401849,7.172341484,7.745685512,7.696180368,12.358220015,7.021162369,7.731526112,7.213168217,8.749682857,11.14029628,7.181012836,8.241442956,7.721110755,10.78267325,10.21365736,10.63913714,11.37037424,9.363681833,7.50565538,9.1449436915,8.629189622,7.435048103,7.911846216,10.878402385,10.2607595,8.64551937,6.647365562,11.01522205,6.031203872,8.275688683,7.918198109,7.550719185,8.644309396,9.082827162,11.13345696,7.381343104,6.098164555,7.815887728,11.180666111,8.884080433,6.943046583,8.484966642,6.544558904,8.1161606065,5.320182438,8.5284110735,9.200460675,8.78682098,8.334900856,9.624899585,7.372025243,7.370437545,6.131312851,7.964520434,9.442396954,6.360843235,6.996458086,6.9915724675,9.257268514,8.9391209385,10.37568928,8.633635061,9.645789815,7.987029878,7.223282401,8.990595303,6.472959077,7.389746035,6.810141356,7.296387827,9.402370213,9.861408919,7.322572595,5.721018805,10.00098719,9.836726895,9.183512696,7.106742398,11.33102293,8.670877011,7.357456465,9.546333222,5.858295003,11.389600255,7.673553736500001,6.63523377,8.549936553,9.613631258,7.8667756015,6.806614229,7.746558402,6.200087811,9.57173379,6.691811235,Control
GSM1033167,7.094110786,9.049117082,6.991646938,8.68159007,8.23454392,7.215955291,8.183201872,9.669651286,9.495419286,8.705464374,7.599296852,8.627359571666666,5.929648572,6.794657807,5.054666726,9.45732650125,5.793255622,6.142419213,6.704371250666667,7.482107143,6.848313215,8.414721916,7.049467219,7.71978578625,10.15575087,6.94827931,7.2638955825,6.878402189,6.498918754,7.45345397,6.014681133,7.762331167499999,6.533325085,10.20268735,7.100916075,10.793148053,6.585546498499999,8.355637147,7.056108903,6.448778952,11.18546666,6.38858409,6.63942512,7.373031289,7.039024441,8.288149871,11.20632065,8.387298308,6.1182858815,8.8262062495,11.25222662,9.87207302,9.223560538,8.388351434,5.890481622,6.5743730865,9.164802716,7.292795672,7.290701875,7.825059281,12.07869365,6.913144344,7.220264991,6.749884741,8.109572573,11.08407583,6.540150629,7.725970469,7.172341484,8.996501063,9.492320865,9.885708487,10.51681803,8.827634998,7.865060681,8.939703106,8.381620567,7.1052807,7.785973664,10.22131231,9.65064455,7.990383262,6.224284096,10.40550167,5.881178607,7.803253542,7.829099684,7.470126192,8.274540034,8.837737358,10.30520635,7.019139626,6.124284892,7.213168217,10.829026107,8.402961389,6.8536491745,7.756752517,6.589719081,7.842040194000001,5.593224528,8.3425492555,8.635671419,8.441469709,8.678352635,9.091459654,7.017311899,7.60867641,6.419750915,7.503975692,9.608770614,7.27790131,6.997890253,6.7823769160000005,9.314035043,8.775832629,10.2156267,8.335259953,10.23621953,7.910883268,6.729336301,8.357785671,5.778076253,8.122792189,6.847021149,6.800617744,9.340181817,10.39850891,7.069071775,5.5267851735,9.856461695,10.23804271,9.084463481,7.337234829,11.28889019,8.139828352,7.289934962,10.09739721,6.272513599,10.9626534825,6.8402454955,6.390571406,8.222897429,9.310037366500001,8.666681350000001,6.307358997,7.671263495,6.650720945,9.431502297,6.613411315,ASD
GSM1033168,8.026908023,10.52584088,7.370437545,9.165410361,8.682060778,7.347525835,9.869550249,9.251496039,9.9387084515,8.647124866,7.483931769,9.630480203333333,6.781705795,6.988439717,5.945158011,8.057213873750001,5.587852106,5.879857839,7.095351851,8.09713342,6.291457732,8.564166149,7.882151852,7.4358649155,9.893824338,8.291455631,8.466832006,7.994707795,7.80077673,8.367809788,5.734191042,7.399566192,6.843801311,11.0621854,7.762699127,10.297535996,7.068120345500001,8.488464092,7.169928983,6.904830928,10.70757258,6.436600957,6.50795189,8.197145479,6.91617875,8.124813124,11.21917781,8.965354173,6.253612518000001,8.9608163555,11.16578499,9.651327013,9.654279734,8.84013166,6.179845807,6.3555772385000004,9.415903962,6.736122084,7.981237056,7.760007248,11.9044818735,7.2201699295,7.450181169,7.80624501,8.514770442,11.29821975,6.686347189,8.627574458,6.890439936,10.0817293,10.01914498,10.9971563,10.64783883,8.611402065,7.725970469,9.1434608415,9.18470734,7.600947607,8.00448247,10.38072013,9.839939488,8.177662181,6.68994018,10.99291968,6.937450207,8.320769468,8.170504559,9.051229067,8.788304151,9.175479971,10.5270919,7.865696523,7.684329732,7.782067011,10.5656499865,8.731060781,7.5438821605,7.911208004,6.566194963,7.9521194395000006,6.297079296,8.5228358745,9.276509053,8.449915589,8.725020674,10.53547869,7.256418743,7.533686576,6.928794426,7.894142055,8.673705791,6.91685094,6.773628992,6.7164170825,9.502024297,9.9453967075,10.96469642,8.761015893,9.433486743,7.933763893,8.6004731,8.970273294,6.239940101,7.537523468,8.238550677,6.855604568,9.380734991,9.936594815,7.35795189,6.1711930385,10.04316277,9.535798642,8.346326268,6.697255204,10.61085788,7.531254422,8.979639304,9.649336764,7.292268818,11.485784745,8.614568628499999,6.375584624,8.823376306,10.223769645,8.762640537,6.192447168,8.465325447,5.94339779,9.330294401,6.488532044,Control
