Gene,Log2FC,p_value,adj_pval
AGPAT1,0.012789674765109945,0.45604430921446726,0.7675634965402116
AGPAT2,-0.03148118415613559,0.3456883316265703,0.6881794951030406
AGPAT3,-0.052249039458334194,0.025224907415868164,0.21961507469833452
AGPAT4,0.02107158843063238,0.30924468641983227,0.6589602690516129
AGPAT5,-0.00724012905769207,0.8650516325524019,0.9609039370375563
AGPAT6,-0.03404794256318694,0.1831355413727742,0.5351201788173688
AGPAT9,0.002391760059065563,0.9748399728623565,0.9935887194620184
AGPS,-0.05077458879395579,0.12766809078634472,0.4618598992615949
AGR2,0.01845646841552201,0.22391814622009915,0.5789979828921652
AGR3,0.018126040620192546,0.20878205998664867,0.5637153188212228
AGRN,-0.035910239508242195,0.06272757725410781,0.33823547668453124
AGRP,-0.006472591225274943,0.6413388486672325,0.870893817559439
AGT,0.025310810248626435,0.29534807643111705,0.6477951319042633
AGTPBP1,-0.03924923865865487,0.5001301731474828,0.7943379039803418
AGTR1,0.034784798913461694,0.012424460459262317,0.1553570541724066
AGTR2,-0.004871915826922973,0.8100053355715349,0.9420535019307597
AGTRAP,-0.01961470910439655,0.7215316707610954,0.9047520099585881
AGXT,7.580192225272001e-4,0.9711541672060218,0.9924714922642007
AGXT2,-0.024062221901098933,0.19192039018545218,0.5457687251803475
AGXT2L1,-0.017082826125687067,0.20870714990352932,0.5637153188212228
AGXT2L2,-0.05973355734821463,0.029436464614880586,0.23628871953696995
AHCTF1,0.0332101787289377,0.2663862960339867,0.6217442385782654
AHCY,0.08628958002060529,0.012464803090889156,0.1553901082991495
AHCYL1,-0.01638246626373572,0.5591510766266725,0.8296446932512777
AHCYL2,0.046091941758241814,0.07954060774069185,0.37560377743936624
AHDC1,0.03426520728296703,0.2660815729779845,0.6214125501306484
AHI1,0.1346377314436814,8.162949793945475e-4,0.03572825351316581
AHNAK,0.05937775097298595,0.02029498798030824,0.19715336986658388
AHNAK2,0.025881370686813454,0.18090327564308706,0.5325633145123286
AHR,-0.04173688291895584,0.14066501797329714,0.48010602243815204
AHRR,-0.02274768616483549,0.1718996544324045,0.5212328128376121
AHSA1,-0.059753416362637556,0.1606274466228917,0.5063575220755335
AHSA2,-0.09783467535851673,0.08042772439109722,0.3779550313964744
AHSG,0.01678570561263778,0.289139907066717,0.6421766671470377
AHSP,0.0808839876964285,0.4602771760095794,0.7701337146723749
AICDA,0.0018404023076922418,0.9346997554999479,0.9830133262957932
AIDA,0.0013445791895599565,0.9695250194225604,0.9921474879191263
AIF1,-0.10367095901511048,0.010021761001248514,0.13877244103692787
AIF1L,-0.0323902323660715,0.07684223482579464,0.3708668956149273
AIFM1,-0.02335662054052197,0.12916121912680936,0.46406423937449787
AIFM2,-0.00798934131181344,0.6949102392565107,0.8936359764628197
AIFM3,-0.022741450291208852,0.2628035687652332,0.6184109225424542
AIG1,-0.00262679219093344,0.9320440554751923,0.9819772189675269
AIM1,-0.05530175152747292,0.0542830741263075,0.3186486583326803
AIM1L,0.011698595928227903,0.2697579540762819,0.6245538971054286
AIM2,-0.26384475845741845,0.003904677559195665,0.0852886840610255
AIMP2,-0.032053501475275116,0.3408777875428317,0.6842994710173581
AIP,0.10217583836263777,0.01365013591889729,0.16224250052468467
AIPL1,-0.044066775031593876,5.965832124148152e-4,0.029759085767219015
AIRE,-0.025442557653846457,0.09550577721448977,0.4099338957984564
AJAP1,0.007120797390568009,0.5686293609874846,0.8344889464085502
AK1,-0.06106414471291229,0.16001840903031556,0.5054516556625487
AK2,0.007627692921245298,0.7226218350225526,0.9053226673345055
AK2P2,-0.11378938120054989,0.00928368779813486,0.13297592194356705
AK3,0.17853733749175885,1.385784468600208e-6,9.897650615961395e-4
AK3L1,-0.017100860908653762,0.22143032960358744,0.5763430822483796
AK5,0.038434792114926786,0.05403006672480301,0.31819141270459533
AK7,-0.01569791939148311,0.3541174116922752,0.6939694300225393
AKAP1,0.007977709513049443,0.7303351648101468,0.9089194399427886
AKAP10,-0.004429536570055041,0.8702507541788332,0.9620689371487374
AKAP11,0.02800408484780246,0.2184812549427957,0.5744733206632436
AKAP12,0.024622452420330055,0.12519480949152922,0.4581777201677882
AKAP13,0.029103248936812615,0.3802249566353588,0.7137109955335555
AKAP14,-0.016840622719322695,0.172797521501471,0.5222982505246925
AKAP2,0.008443005713827535,0.46933821148851373,0.775543768682343
AKAP3,-0.014174414145604204,0.4184020314674415,0.7411059768287575
AKAP4,-0.028922747840201515,0.005804977016850129,0.10401354606038213
AKAP5,0.01072551631730749,0.5547174539704933,0.8263725818741144
AKAP6,-0.019309621082417534,0.2541153612617545,0.6116597229635338
AKAP7,0.055566214752747554,0.07474029591865446,0.36662424767456786
AKAP8,0.06715438714560462,0.009828425153570358,0.13727470616715648
AKAP8L,-0.0429014615425829,0.19912942248539284,0.5534406360953544
AKAP9,0.04461482283241793,0.37775503071852923,0.7122116331603765
AKIRIN1,0.0359574526675824,0.2997877190012978,0.6504956747452038
AKIRIN2,0.005199360442307728,0.8939379551888217,0.970109708097106
AKNA,0.07114566354120914,0.08976078025841652,0.39814005369103705
AKNAD1,-0.010838992543956089,0.6194867404001818,0.860030810922155
AKR1A1,-0.017339995312729065,0.4510065674283973,0.7643907015427037
AKR1B1,0.055308182998625624,0.13487149084537112,0.47185486975032104
AKR1B10,-0.0596685099436817,0.0010421041656574015,0.04140223199740771
AKR1B15,-0.017179203230769133,0.4292139604074947,0.749068579983669
AKR1C1,7.302625796702568e-4,0.9634701275009443,0.9904987954305998
AKR1C2,-0.00935459367445045,0.3617990113044869,0.699618746629932
AKR1C3,0.2100448901359894,0.01656002317601144,0.17950024361570702
AKR1C4,3.671897767858056e-4,0.9878586775895293,0.9970275492799097
AKR1CL1,0.011829035316620704,0.4088593244546165,0.7345728389731938
AKR1D1,-0.03999926872733507,0.06442819124419626,0.34253522955811105
AKR1E2,0.01463743290521958,0.3116686137613748,0.6608972912324537
AKR7A2,0.027050825097528146,0.48603576006205274,0.7859621451267745
AKR7A3,0.07140322978571471,0.0010052679145451885,0.0409931727211959
AKR7L,0.033135719749999924,0.0469031433236332,0.29711311874390184
AKT1,0.0749297035847074,0.0016367098713594307,0.05308074759271565
AKT1S1,0.055606416605769135,0.01607311048929589,0.1768021241167815
AKT2,-0.013462009546703273,0.6360713052519491,0.8685663603720624
AKT3,0.04143217293269248,3.6310919178048464e-4,0.0223545804614214
AKTIP,0.08390507166552226,0.046765604600466915,0.2966368439592502
ALAD,0.00501859313095271,0.721578671196881,0.9047520099585881
ALAS1,-0.007938770994047807,0.5580680086923602,0.8291310930674004
ALAS2,-0.05029301162454278,0.5302936699559908,0.8137214230323133
ALB,-0.022611412557005665,0.18953230045864658,0.54290785472732
ALCAM,0.08339153422664848,0.04381547340794806,0.28722122545642254
ALDH16A1,-0.02463471288736293,0.4959541699629144,0.7917228357845448
ALDH18A1,0.02910346197252749,0.3947245514676525,0.7238075478131899
ALDH1A1,-0.061348869133241904,0.346561616316732,0.6890704412529292
ALDH1A2,-0.015205648912088098,0.25873160831395137,0.6147797388444984
ALDH1A3,-0.006964839427197749,0.6070104040597735,0.8533866891661485
ALDH1B1,0.009032224401098812,0.6502641600546064,0.8736174586726615
ALDH1L1,-0.006088373318681214,0.7953561176392148,0.9367300080680576
ALDH1L2,0.03589077927403881,0.04516808532724491,0.29194822079267757
ALDH2,-0.04077094265247239,0.48388635697215354,0.7846549357175902
ALDH3A1,0.01980882364697802,0.2981617031660482,0.649427335005097
ALDH3A2,0.04613491915567741,0.01777895518127914,0.1855387696979096
ALDH3B1,0.03971716664217094,0.2320120866054379,0.5873378309700734
ALDH3B2,3.532573411174248e-4,0.9755826576249569,0.993700769419807
ALDH4A1,-0.002709998971497298,0.8449651836931396,0.9544041386144498
ALDH5A1,0.10253252175892866,0.009589205500136196,0.13552878433300963
ALDH6A1,0.019532303739010347,0.5782748403225216,0.8395087098589028
ALDH7A1,0.010862835101648505,0.6325503866509535,0.8671870370759878
ALDH8A1,0.00320964034065914,0.8156407306936806,0.9440593864899632
ALDH9A1,0.03219840472527518,0.1995714209395397,0.5538441782449642
ALDOA,-0.0062380330758931065,0.7756633709433558,0.9295353147754754
ALDOB,-0.06256823514697868,0.13630234064758934,0.4740937860753893
ALDOC,0.02131483760302231,0.6028574713732219,0.8518759559428465
ALG1,-0.0033639713104396175,0.8978312238741262,0.9720679405177526
ALG10,0.050083764079670676,0.029151572899852565,0.23578588480658233
ALG10B,0.03595907573901023,0.07228621729256593,0.3613444785594041
ALG11,0.0741231625769229,0.21310691918935928,0.5678875640163491
ALG12,-0.01596731748626408,0.4264814267152167,0.7467427268594995
ALG13,-0.04028162294642804,0.1520682264289683,0.495017203620961
ALG14,-8.219217877744274e-4,0.9729830868030488,0.9930365740990003
ALG1L,0.01160507979464292,0.5195302073269445,0.8069259994108532
ALG2,0.004019890510302228,0.7824674273666856,0.9318192079102597
ALG3,0.03142537833722483,0.14199125654886652,0.4818809101840906
ALG5,-0.009582326817307769,0.7889987508714505,0.9340791278353964
ALG6,0.03176114439422968,0.2185602807861189,0.5744733206632436
ALG8,0.01218150823489065,0.5544271940559509,0.8261072969703812
ALG9,0.04897634970329645,0.1571712518787975,0.5019066925661102
ALK,0.020321106445055255,0.430894474728691,0.750673173586985
ALKBH1,0.01508997904807734,0.30607375829556116,0.6561219026238924
ALKBH2,0.05083598289011034,0.05671276108232377,0.32503906652688785
ALKBH3,0.05920486349725304,0.04313867605114672,0.2851617774534679
ALKBH4,-0.0018305956483516362,0.9333185982863477,0.9822827126674722
ALKBH5,0.09863089399725254,9.090523821433035e-4,0.0381923531567319
ALKBH6,0.014585243836538442,0.6487985520823676,0.8730331401792953
ALKBH7,0.12139777010989093,0.001100560562412385,0.04259386235760051
ALKBH8,0.18255080179533026,1.1280584380617866e-4,0.011679843660088413
ALLC,-0.022254921417582656,0.03505775170650422,0.2586208697484981
ALMS1,0.04401761196291206,0.027708844154627002,0.2300228526715877
ALMS1P,-0.0034032667376367384,0.8637595536027948,0.9605828164141981
ALOX12,0.15209353292582467,0.021899885949287923,0.2050732466753046
ALOX12B,0.013748830633242136,0.45771421982276905,0.7688757254730779
ALOX12P2,-0.006542073022664704,0.6617525009719026,0.8798094851476075
ALOX15,0.07993434556593419,0.12096313499447123,0.4521354892222656
ALOX15B,-0.0011672075888276465,0.9157348869015319,0.9773845464418176
ALOX5,-0.05826915518269259,0.03118366923184772,0.24305009654763055
ALOX5AP,-0.053865928131869,0.2844001537433243,0.6376228316713782
ALOXE3,-0.014444217210164768,0.46951614381672024,0.7755592292028515
ALPI,-0.03319415998489061,0.15621762163619585,0.5006523334990632
ALPK1,-0.16979441545467175,0.040835692103290785,0.27792952306701574
ALPK2,-7.391213228028681e-4,0.9651654363529165,0.9907005814876783
ALPK3,0.0118047124546708,0.5874462210314515,0.8448264042061658
ALPL,-0.10360535690934121,0.511221021669627,0.8010786251303764
ALPP,-0.13814096082417487,0.021691354062931885,0.20394615250082854
ALPPL2,0.02849180688049454,0.19647638979742538,0.5510036297424483
ALS2,0.02113509473076957,0.5376043703407223,0.8177980247203747
ALS2CL,-0.0025073387124540394,0.8246779906968598,0.9468882183280787
ALS2CR11,-0.02288647660576976,0.23310022329473398,0.5884367408739712
ALS2CR12,0.014824535663461676,0.533030182052918,0.8149750066204943
ALS2CR14,-0.16267280055219902,0.0038850958656616967,0.0852009927943367
ALS2CR16,0.04014289366208834,0.0635727474719638,0.3403279853842337
ALS2CR4,0.017236554086538836,0.6405863776738738,0.870630661775387
ALS2CR8,0.05043881860851705,0.19249045541711302,0.5465806795446086
ALX1,0.0057317617211541634,0.8081185700565195,0.9410764664162261
ALX3,-9.880898626371563e-4,0.9400378006015634,0.9843860717046802
ALX4,0.01643587150961537,0.43015698448884543,0.7498814774808041
AMAC1,-0.06109365746703286,9.029536902716159e-4,0.038037831997956836
AMAC1L1,0.05665284221153872,0.016489126893345606,0.17923183229180098
AMAC1L2,0.0071149373479849915,0.5735106551377595,0.8368516345649754
AMAC1L3,0.008545925494505717,0.6901711419485179,0.8915916332409414
AMACR,0.008602018840659406,0.7077938948055833,0.8992758657201314
AMBN,-0.011683071831730327,0.22106288332698257,0.5760466145467458
AMBP,-0.01842204522802225,0.27679695415792926,0.6309375437937719
AMBRA1,0.014689887859890352,0.4878522275666308,0.7868160146865326
AMD1,0.062079001449862434,0.2023569116262635,0.5565612029377698
AMDHD1,0.03384575196977993,0.3707035620237954,0.7073303060206311
AMDHD2,-0.05131513481593456,0.12324864540881189,0.4560525613524579
AMELX,0.003150370177197804,0.8737608048750074,0.9635683424220789
AMELY,0.012011605743131688,0.5452589641924166,0.822192227278484
AMFR,0.03786343626785723,0.3727207441721141,0.7090267618857662
AMH,0.011689207545329391,0.5579021480816104,0.8289660948280231
AMHR2,0.02339630041483488,0.25962503789542735,0.6154449553179128
AMICA1,-0.03461696910714299,0.543226348474001,0.8209631757595512
AMIGO1,0.07053157746291244,0.0016836027068557959,0.053964659600405855
AMIGO2,-0.009584593962911942,0.6240060045322398,0.8628902659341005
AMIGO3,-0.004091143811813355,0.8025664304439258,0.939519901864152
AMMECR1,0.03725896576648374,0.03992622919237995,0.2748510226245485
AMMECR1L,0.0738691898269232,0.0015273824432318272,0.050936105286889084
AMN,-0.014956065821428381,0.39665234535758576,0.7254636679268371
AMN1,-0.00712932711401039,0.7929483740687622,0.9356159646874267
AMOT,0.05029334802747237,0.06689674809079879,0.34981532492409617
AMOTL1,0.009036827215658592,0.60668497152308,0.8533866891661485
AMOTL2,-0.0880581499684072,0.01258051187484243,0.15626835174062856
AMPD1,-0.026218719450550033,0.16538641530977233,0.5135296401071935
AMPD2,-0.010750603709248546,0.39449383229386825,0.723553354363669
AMPD3,-0.01099584500034386,0.35075388614426894,0.6914060469441227
AMPH,0.03563679953708794,0.02707609944470439,0.22764990933232918
AMT,-0.017193792002747708,0.6470525184564551,0.8726377014512534
AMTN,-0.034900170385989096,0.047379772961156516,0.298567624840045
AMY1A,-0.12265624539606294,2.6427746277643455e-5,0.005530924026564111
AMY1B,-0.13231640970924965,9.097486480996439e-5,0.010631385989524456
AMY1C,-0.06789636539835178,0.0651204644551647,0.3444665403076933
AMY2A,-0.03966031640418986,0.020394116627785747,0.1975055498134961
AMY2B,-0.06998108072321364,0.053465200184217514,0.3161236840995709
AMZ1,-0.021421156583791283,0.24356012248571335,0.5995209496589058
AMZ2,-0.07371542581387351,0.0012765176327472795,0.04600440725540827
ANAPC1,0.008921127111263902,0.5534103368435381,0.8256883276667629
ANAPC10,0.04463522512362648,0.24010527432077267,0.596272377652738
ANAPC11,-0.017385090491483426,0.19703708677378654,0.5514862387738703
ANAPC13,0.073494901440935,0.011819387603499565,0.1505008406918871
ANAPC2,0.027312606489010873,0.0880583169975165,0.3947934704424312
ANAPC4,0.031369501125,0.33339191494747233,0.678178155164688
ANAPC5,0.06211353210302241,0.03977663766180246,0.2744421849312433
ANAPC7,-0.04828671805906626,0.09281980891567097,0.4044761960037503
ANG,-0.020836536970466897,0.6009727434076519,0.8511532930374324
ANGEL1,0.062101514295329494,0.018335472463025904,0.18885574808424635
ANGEL2,0.08203333712500088,0.0015989657160743742,0.05223398814277888
ANGPT1,0.11825929474244543,0.015949956412190765,0.17643200640954135
ANGPT2,1.631246469779278e-4,0.9877385033437517,0.9970108964424637
ANGPT4,-0.03106242614148377,0.07642685603531116,0.36956729967627294
ANGPTL1,0.008249003762362693,0.5628789583454628,0.8315198126849093
ANGPTL2,-0.026215222002747576,0.14848650196558896,0.4904218797632945
ANGPTL3,0.013963424352335217,0.3070954845084396,0.6570969358046043
ANGPTL4,-0.0028124091707873865,0.8348723147947421,0.9503209773594141
ANGPTL5,0.005090339616758172,0.7953454030719601,0.9367300080680576
ANGPTL6,0.010979797151099126,0.6796102505026218,0.8875159458738835
ANGPTL7,-0.009944076960164987,0.5770317675249279,0.8389103236215611
ANK1,0.04687995152541243,0.007304504391005844,0.11628741387626629
ANK2,-0.007666460906593122,0.6119506907349648,0.8563930533949502
ANK3,0.027426919819597332,0.19655354227551033,0.5510036297424483
ANKAR,0.018219328530907235,0.3550107324998072,0.6946810247443785
ANKDD1A,-0.17521177990384634,0.05793320014981041,0.3276944868519299
ANKFN1,-0.021794795454670363,0.14973314653148112,0.4923403958568159
ANKFY1,-0.039402876469780766,0.16759476219982183,0.5162549497051168
ANKH,-0.004946120376373924,0.7271298565088831,0.9073171677843224
ANKHD1,0.031217736963828124,0.059625350276560754,0.3306487132153164
ANKHD1-EIF4EBP3,0.004157555483516992,0.8859455582725,0.9678355446960609
ANKIB1,0.05351726878022043,0.06632600729040873,0.34794607418162393
ANKK1,-0.0015162220604396162,0.9333342391730008,0.9822827126674722
ANKLE1,0.01666320760027477,0.3640177339802192,0.7011290333453277
ANKLE2,-0.013108597439560192,0.5925749996759269,0.8469284127622193
ANKMY1,-0.012148800400183062,0.49058435496719854,0.7886234148123048
ANKMY2,0.05802678930631851,0.04049437289710319,0.2764666875221301
ANKRA2,0.04338423238667572,0.19916814342530303,0.5534406360953544
ANKRD1,-0.0324954334876379,0.12498941367235408,0.4580238141356698
ANKRD10,-0.03081938522321451,0.32153642117051223,0.6693954804943358
ANKRD11,0.009605397289834589,0.628270176548799,0.864562708246379
ANKRD12,0.08890710816483559,0.009884251888947374,0.1378094498057055
ANKRD13A,0.014005441634614884,0.6836497887959625,0.8890642791883595
ANKRD13B,-0.023194076285714477,0.22989892343779333,0.5849569725492748
ANKRD13C,0.009036772614011254,0.7822827598543415,0.9318192079102597
ANKRD13D,0.025307903029991023,0.05804802821166257,0.3276944868519299
ANKRD16,0.008899738979396155,0.5628981750369288,0.8315198126849093
ANKRD17,0.02961074730998118,0.1811420125047469,0.533061980051894
ANKRD18A,0.029980527167582333,0.029283032657215585,0.23591675820884822
ANKRD18B,-0.003474333291208845,0.7790579143996643,0.9307231077285276
ANKRD19,0.007509357486263923,0.6920720430153033,0.8925784494451916
